,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
8999,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,748,10,1.0,DORR 6,2018_General Election
9719,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,748,10,1.0,DORR 6,2018_General Election
2002,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,748,4,1.0,DORR 6,2018_General Election
2003,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,748,0,0.0,DORR 6,2018_General Election
10276,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,748,0,0.0,DORR 6,2018_General Election
5647,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,748,278,37.0,DORR 6,2018_General Election
7375,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,748,107,14.0,DORR 6,2018_General Election
9001,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,748,9,1.0,DORR 6,2018_General Election
2006,SECRETARY OF STATE,Under Votes,,748,4,1.0,DORR 6,2018_General Election
2007,SECRETARY OF STATE,Over Votes,,748,0,0.0,DORR 6,2018_General Election
5649,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,748,217,29.0,DORR 6,2018_General Election
7377,TREASURER,JIM DODGE,REPUBLICAN,748,149,20.0,DORR 6,2018_General Election
2010,TREASURER,Under Votes,,748,16,2.0,DORR 6,2018_General Election
9003,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,748,16,2.0,DORR 6,2018_General Election
2011,TREASURER,Over Votes,,748,0,0.0,DORR 6,2018_General Election
